DateTime,5 HK Equity,1299 HK Equity,700 HK Equity,939 HK Equity,941 HK Equity,1398 HK Equity,2318 HK Equity,3988 HK Equity,388 HK Equity,883 HK Equity,1 HK Equity,386 HK Equity,2 HK Equity,823 HK Equity,11 HK Equity,16 HK Equity,3 HK Equity,1113 HK Equity,2388 HK Equity,2628 HK Equity,27 HK Equity,857 HK Equity,688 HK Equity,1093 HK Equity,1928 HK Equity,2007 HK Equity,175 HK Equity,6 HK Equity,1109 HK Equity,762 HK Equity
3/11/2017,75.6,60.25,368,6.85,78.85,6.25,70.7,3.84,224.2,10.86,99.15,5.74,79.3,65.1,184,128,13.455,66.55,36.8,27.25,53.95,5.28,25.1,14.18,37.85,11.568,24.2,67.5,23.7,11.78
6/11/2017,75.3,59.9,377,6.78,78.65,6.16,70.8,3.82,224,11.02,98.2,5.73,78.85,64.65,182.7,127.3,13.364,66,36.55,26.95,54.7,5.44,24.8,15.3,37.5,11.339,24.75,67.25,23.2,11.72
7/11/2017,75.8,60.5,391,6.81,79.1,6.25,71.7,3.83,228.4,11.14,99,5.94,78.95,66.4,186,128.8,13.382,66.45,36.85,27.1,55.8,5.58,25,15.28,38,11.834,26.15,67.45,23.2,12
8/11/2017,75.35,61.2,385.6,6.8,79.25,6.2,70.85,3.83,227,10.96,98.7,5.84,79.45,66.4,185.9,129.8,13.509,66.2,36.95,26.9,56.1,5.51,24.8,15.2,38.1,11.606,26,67.6,23.05,11.88
9/11/2017,75.85,61.25,387.8,6.88,79.65,6.27,73.45,3.86,230.4,11.12,98.7,5.85,79.65,69.1,186,129.3,13.473,66.3,37.25,27.5,56.5,5.56,24.75,15.28,37.8,11.739,26.2,67.4,23.05,11.9
10/11/2017,75.95,61.6,385.4,6.83,80.3,6.2,75.8,3.83,229.6,11.1,97.95,5.79,79.35,68.85,185.7,130,13.455,65.9,37.1,27.7,57.1,5.57,24.55,15.62,37.6,11.682,26.25,67.15,22.6,11.94
13/11/2017,75.65,65.3,387.6,6.79,79.55,6.17,75.55,3.83,235.4,11.06,97,5.72,79,68.6,184.7,126,13.4,65.15,36.8,27.15,56.45,5.49,24.35,15.3,37.4,12.348,26.5,66.8,22.3,12.18
14/11/2017,75.15,65.9,388,6.75,78.55,6.14,75.45,3.81,235.6,10.9,97,5.63,79.1,68.75,187.2,127.4,13.455,65.6,37.1,26.75,56.25,5.42,24.4,15.26,37.4,12.252,28.2,66.8,22.4,11.9
15/11/2017,75.1,64.6,383,6.68,78.55,6.04,73.75,3.78,230.4,10.58,98,5.51,79.95,68.7,187.1,127.4,13.473,65.85,37.35,26.25,55.5,5.25,24.1,15.28,36.7,11.986,27.25,67,22.3,11.74
16/11/2017,75.35,65.3,391.8,6.69,78.1,6.06,77.85,3.77,233.2,10.6,98.05,5.53,79.25,68.4,185.7,125.6,13.436,65.7,37.25,26.9,55.35,5.24,24,16.06,36.35,12.29,27.4,66.5,22.25,11.64
17/11/2017,75.25,65.9,403.4,6.81,78.15,6.19,78.85,3.78,233.8,10.6,98.25,5.48,79.35,69.2,185.8,126,13.455,65.1,37.15,26.85,55.7,5.2,23.85,16.02,36.25,12.348,27.45,66.5,22,11.66
20/11/2017,75.1,65.3,420,6.73,78.05,6.12,79.2,3.75,232,10.56,97.7,5.44,79.05,69.4,184.8,125.3,13.382,65.25,37,26.55,58,5.16,23.7,15.9,37.3,12.424,27.95,66.7,21.7,11.64
21/11/2017,75.6,68.1,430,6.9,78.3,6.23,86.2,3.82,244.8,10.62,97.8,5.49,79.2,68.55,184.5,126.4,13.418,65.3,37.5,27.35,58.2,5.19,24.15,16.38,37.2,12.5,28.95,66.6,21.7,11.72
22/11/2017,76.95,68.15,426.8,7.01,78.95,6.33,84.1,3.87,254.2,10.76,98.65,5.58,79.45,68.15,185.4,127.4,13.455,65.25,37.6,27.2,58.55,5.29,24.75,16.16,37.3,12.557,29.15,66.45,22.2,11.9
23/11/2017,76.15,67.5,419.6,6.9,79.05,6.16,80.9,3.82,248,10.8,99.1,5.6,80.15,68.85,186.1,129,13.527,65,37.35,26.7,57.65,5.3,24.5,15.32,37.15,12.214,28.35,66.9,22,11.78
24/11/2017,76.3,68.35,415.8,7.01,79.65,6.23,83.75,3.86,247,10.74,98.75,5.65,80.8,69.7,185.8,130,13.6,66.2,37.35,26.9,58.05,5.34,24.55,15.86,37.6,12.462,27.85,66.9,22.1,11.72
27/11/2017,76.8,67.8,411.4,6.95,79.55,6.18,81.5,3.84,240.8,10.72,98.05,5.67,81.5,69.5,186.5,129.5,13.745,65.7,37.1,26.6,58.6,5.35,24.5,15.52,37.55,12.043,27.4,66.9,22.25,11.5
28/11/2017,76.95,66.25,419.2,6.9,80.35,6.15,81.55,3.81,240.8,10.58,97.75,5.63,81.3,70,185.6,128.8,13.891,65.2,37.2,26.2,58.4,5.28,24.4,15.72,37.9,12.138,28,67.15,22.25,11.6
29/11/2017,78,65.95,411.6,6.88,80.05,6.15,80,3.8,240,10.8,97.35,5.6,81.2,70.35,189.9,128.2,13.891,65.35,38.9,26.05,57.95,5.24,24.7,15.76,38.4,12.214,27.95,67,22.55,11.52
30/11/2017,78,63.3,398,6.81,79.25,6.07,77,3.79,235.2,10.58,98.3,5.58,79.65,69.65,193,127.6,13.855,65.75,39.5,25.35,56.15,5.25,24.8,15.5,37.95,11.701,27.2,66.7,22.45,11.32
1/12/2017,77.9,63.2,385,6.81,78.8,6.08,75.5,3.81,235.6,10.7,99.2,5.51,79.95,70,192.7,127,14,66.3,39.4,25.3,57.4,5.24,24.9,15.5,38.55,12.252,27.5,66.8,22.7,11.4
4/12/2017,77.7,63.6,388.4,6.81,78.5,6.07,77.2,3.82,235,10.86,98.9,5.57,79.4,69.6,190.3,124.9,14.055,65.4,39.45,25.45,57.65,5.32,24.8,15.62,38.35,12.633,28.1,67,22.55,11.36
5/12/2017,77.35,62.6,376,6.78,78.35,6.02,76.2,3.82,228.8,10.92,98.95,5.58,78.7,69.35,188.1,123.3,14.091,65.1,39.1,25.25,56,5.31,24.8,15.5,37.95,12.348,27.4,67,22.4,11.2
6/12/2017,76.1,61.8,366,6.64,77.35,5.89,73,3.75,220,10.58,98.2,5.47,78.5,69.35,187.8,123,14,65.15,38.35,24.15,54.5,5.22,24.15,14.74,37.3,11.91,25.1,66.6,21.75,10.96
7/12/2017,76.25,60.8,378,6.65,76.6,5.89,74.75,3.75,223.4,10.5,97.9,5.47,78.45,69.1,188.1,121.8,13.927,65.5,38.65,24.2,56.15,5.15,23.9,15,38.05,11.682,24.45,67,21.45,10.72
8/12/2017,76.8,61.8,394,6.65,76,5.9,78.4,3.76,227.4,10.48,96.7,5.45,78.35,69.8,185.9,121.5,14,65.8,38.35,24.65,57.5,5.13,24.2,15.42,38.45,12.348,25.7,66.2,21.9,10.62
11/12/2017,78.3,62.65,405.4,6.69,75.9,5.96,81.35,3.76,231.4,10.6,96.4,5.5,77.85,69.9,187.7,122.8,13.891,65.5,38.75,24.85,58.6,5.15,24.1,15.8,39.65,12.214,26.05,65.95,21.85,10.64
12/12/2017,78.35,63.2,393.2,6.64,76.4,6,78.65,3.72,228.2,10.98,96.15,5.51,78.6,71.4,185.7,122.4,13.855,65.7,39.1,24.7,57.7,5.21,23.95,15.64,39.35,12.043,25.15,66,21.55,10.52
13/12/2017,79.95,63.45,395.6,6.93,76.8,6.2,79.5,3.82,229.4,11.1,96.2,5.57,79.1,69.85,190.4,123.5,13.873,66.05,40.3,24.75,61,5.41,23.95,15.7,41.35,12.157,25.5,66.1,21.6,10.78
14/12/2017,79.55,62.2,397.2,6.96,76.95,6.24,79.15,3.82,229,11.1,96.25,5.56,79,69.5,188.3,127.5,13.873,65.7,39.5,24.5,60.75,5.41,24.25,15.68,40.55,12.671,25.7,65.55,22.2,10.72
15/12/2017,78.55,61.95,389,6.9,76.8,6.14,77.4,3.77,226.4,10.9,95.9,5.48,79,69.6,185.7,125.7,13.8,66,38.85,23.95,61.85,5.36,23.95,15.36,40.65,12.405,24.95,65.3,21.9,10.6
18/12/2017,78.85,62.6,394.2,6.98,76.85,6.25,77.3,3.79,236,10.88,96.55,5.54,79.4,70.15,187.6,127.9,13.745,67.2,38.8,24.1,61.9,5.35,24,15.4,40.25,12.519,24.75,65.25,21.85,10.5
19/12/2017,79.35,63.15,401.2,7.01,76.85,6.28,80.55,3.8,233.2,10.9,96.55,5.58,79.6,71.05,188.7,128,13.727,66.8,38.85,24.55,62.1,5.42,24.05,15.84,40.05,12.481,25.2,65.25,21.8,10.48
20/12/2017,79.3,62.6,397.4,7,77.65,6.23,80.25,3.78,232.6,10.88,96.6,5.61,79.6,71.4,191,127.5,13.8,68,39.05,24.3,62.75,5.41,24.05,15.82,40.7,12.138,24.9,65.3,21.7,10.4
21/12/2017,79.55,63.1,399.8,7.04,77.4,6.25,82.5,3.79,235.8,10.94,96.5,5.71,79.3,70.6,190.8,126.6,13.727,67.55,39,24.65,63.1,5.44,24.15,16,40.25,12.424,25.5,65.3,21.75,10.46
22/12/2017,80,63.95,405.8,7.05,78,6.28,82.9,3.8,236,11.08,96.6,5.76,79.9,71.4,191.8,127,13.836,68.65,39,24.65,61.95,5.49,24.4,15.96,39.7,12.747,25.65,65.65,22.15,10.5
25/12/2017,80,63.95,405.8,7.05,78,6.28,82.9,3.8,236,11.08,96.6,5.76,79.9,71.4,191.8,127,13.836,68.65,39,24.65,61.95,5.49,24.4,15.96,39.7,12.747,25.65,65.65,22.15,10.5
26/12/2017,80,63.95,405.8,7.05,78,6.28,82.9,3.8,236,11.08,96.6,5.76,79.9,71.4,191.8,127,13.836,68.65,39,24.65,61.95,5.49,24.4,15.96,39.7,12.747,25.65,65.65,22.15,10.5
27/12/2017,79.8,64.5,401.2,7.11,78.4,6.25,80.9,3.81,236.6,11.28,96.55,5.77,79.9,72,192.5,129,13.855,68.2,39.35,24.35,61.65,5.52,24.65,15.8,39.65,13.47,25.8,65.85,22.55,10.56
28/12/2017,80,65.25,408.2,7.17,78.2,6.32,81.6,3.81,240,11.3,97.8,5.73,80.1,72.9,194.2,129.9,13.964,68.35,39.6,24.5,62,5.48,25.05,15.92,40.3,14.535,26.6,66,23.15,10.54
29/12/2017,79.95,66.65,406,7.2,79.25,6.29,81.35,3.84,239.8,11.22,98.1,5.73,79.95,72.45,194,130.4,13.927,68.3,39.6,24.55,62.7,5.45,25.15,15.78,40.35,14.174,27.1,65.95,23,10.56
1/1/2018,79.95,66.65,406,7.2,79.25,6.29,81.35,3.84,239.8,11.22,98.1,5.73,79.95,72.45,194,130.4,13.927,68.3,39.6,24.55,62.7,5.45,25.15,15.78,40.35,14.174,27.1,65.95,23,10.56
2/1/2018,81.3,67.65,417.8,7.42,79.25,6.48,85,3.92,250.2,11.52,98.65,5.91,80.05,73.2,194.5,131.6,13.909,68.9,39.9,25.2,60.2,5.58,26.3,16.4,39.5,15.354,27.35,66.1,23.75,10.88
3/1/2018,80.95,68.1,422.2,7.41,78.2,6.5,83.8,3.96,249.2,11.62,98.4,5.9,79.25,73.65,194.1,131.1,13.982,69,39.7,25.2,60.55,5.5,26.7,17.2,39.75,15.201,28.35,66.6,23.8,10.88
4/1/2018,80.5,68,431.8,7.57,78.15,6.57,83.85,3.99,254.6,12.06,99.1,6.14,79.15,73.5,193.6,132.5,14.055,69.15,39.55,24.85,60.25,5.78,27.2,17.6,39.8,14.764,27.45,66.55,23.8,10.88
5/1/2018,80.8,67.45,433.2,7.61,78.05,6.56,82.25,4.02,253.2,12.16,99.25,6.23,79.75,74,194,134.4,14.091,70,39.25,24.6,59.3,5.8,27.95,17.46,39.4,15.43,27.55,66.55,24.8,10.84
8/1/2018,80.5,66.85,438.6,7.58,78,6.55,82.25,3.99,262,12,99.35,6.23,79.5,73.4,192.1,134.3,14.091,70.75,39.55,24.35,60.05,5.76,29.4,17.76,39.9,16.571,27.75,66.75,25.55,10.92
9/1/2018,80.95,66.3,443.8,7.59,77.9,6.5,84.3,3.99,269,12.02,99.25,6.31,79.2,74.25,191.8,134.4,14.127,71.65,39.8,24.5,61.05,5.78,29.25,18,41.85,16.476,27,67,26.1,11.04
10/1/2018,82.1,66.6,440.4,7.65,77.4,6.54,83.15,4.02,271.8,12.22,98.95,6.39,79.45,72.05,192.1,133.1,14.018,72.25,39.8,24.4,60.5,5.82,29.05,17.98,41.45,17.58,26.7,66.55,26.8,11.04
11/1/2018,84.05,66.7,429.4,7.67,78.05,6.53,83.55,4.06,268.4,12.2,99.15,6.39,79,71.25,190.5,132.5,13.982,72.55,40.8,24.5,60.15,5.88,29.2,18.68,41.4,17.523,26.3,66.15,26.65,10.88
12/1/2018,83.7,67.25,442.2,7.78,77.75,6.64,86.4,4.11,274.8,12.5,101.2,6.51,78.8,70.45,189.2,133,13.927,73.15,40.7,24.9,60.15,5.93,29.55,18.46,41.7,17.408,27,66.1,26.6,10.74
15/1/2018,84.1,67.3,433.2,7.84,78.5,6.65,88.2,4.1,272.4,12.32,100.5,6.47,78.8,70.6,190.6,133,13.945,73.15,41,25,62.2,5.91,28.5,17.74,44,16.419,26.15,66.3,25.75,10.82
16/1/2018,84.8,68.3,444.2,8.13,79.35,6.87,90.65,4.24,288.4,12.54,100.5,6.52,78.7,70.5,189.4,133.8,14,73.1,41.35,25.5,63.15,5.9,29.2,18.12,45.15,16.914,26.3,66.3,26.5,10.94
17/1/2018,85.05,68,449,8.19,79.15,6.94,90.1,4.31,295.6,12.36,100.5,6.44,78.6,70.75,190.8,133.2,14.055,72.4,41.4,26.2,63.65,5.82,28.55,17.76,45.7,15.981,25.75,66,26.35,11.06
18/1/2018,85.45,66.5,447.8,8.42,81.45,7.16,92.5,4.41,297.6,12.26,100.9,6.47,78.6,70.6,191,132.2,14,72,41.25,26.2,63.5,5.83,28.2,17.44,46,15.715,24.65,66.6,26.35,11.38
19/1/2018,85.4,66.65,452.4,8.48,80.5,7.19,93.3,4.43,294.8,12.14,100.7,6.53,78.35,70.8,189.5,133.1,14,73.55,41.2,25.75,63.9,5.8,29.8,17.78,46,16.21,25,66.85,28.3,11.4
22/1/2018,85,66.2,460,8.4,81.35,7.09,96.15,4.4,301,12.34,102.6,6.51,78.2,70.5,188.9,133,13.964,74.1,41.3,25.9,65.95,5.87,30.4,18.22,47.9,16.305,24.7,66.55,30.1,11.26
23/1/2018,85.7,67.05,474.6,8.77,81.6,7.33,96.4,4.56,303.4,12.44,102.6,6.55,78.4,71.6,188,134.2,13.982,75,41.55,26.45,67.05,5.9,31,18.32,48.55,16.191,26.15,66.5,31.25,11.24
24/1/2018,85.85,66.9,469,8.73,82.8,7.28,94,4.7,301.4,12.82,104.6,6.85,78.2,71,186.9,134,13.964,74.6,41.9,26.95,66.35,6.21,30.55,18.14,48.15,15.962,25.85,66.5,31.05,11.34
25/1/2018,85.5,66.35,458,8.57,82.55,7.06,91.7,4.59,293,12.9,106.4,6.98,79.1,70.45,186.5,136.2,14.036,74,41.65,26.3,65.7,6.35,30.35,17.66,47.35,15.658,25.4,66.95,31.3,11.72
26/1/2018,85.7,66.6,471.2,9.05,82.3,7.34,93.4,4.8,297.4,12.74,106.7,6.95,79,70.5,186,138.3,14.073,74.4,41.75,26.55,66.3,6.38,30.95,17.16,47.15,16.077,25.1,67.45,31.4,11.66
29/1/2018,85.05,65.4,471.6,9.12,82.5,7.44,90.65,4.8,292.2,12.68,104.8,7,78.35,69.95,187.2,136.4,14.055,74.3,40.85,26,67,6.48,31.1,16.78,46.9,15.449,24.7,67.5,31.3,11.64
30/1/2018,84.1,66.6,461.8,8.86,82.15,7.27,90.2,4.63,288,12.32,105.1,6.85,80,69.25,187.6,136.2,14.145,74.5,40,25.65,66.85,6.25,30.85,16.96,46.25,15.829,24.65,68.5,31.6,11.62
31/1/2018,84.2,67,463.6,9.02,82.6,7.4,92.65,4.71,296.4,12.18,105.6,6.76,79.85,69.2,186.2,135.9,14.055,74.65,39.95,26.45,69.3,6.2,30.3,17.36,46.6,16,25.05,69.55,31.2,11.72
1/2/2018,84.05,65.3,460,8.93,82,7.39,91.1,4.68,290.8,12.08,105.5,6.71,79.9,69.05,185.4,134.6,14.073,74.95,39.8,26.35,69.8,6.1,31.5,17.06,45.25,15.696,24.5,68.6,32.35,11.7
2/2/2018,83.7,65.2,452.4,8.95,80.9,7.39,90.7,4.66,289,12.66,105.2,6.97,79.9,68,184.1,133.3,14.036,74.6,39.7,26.55,68.4,6.33,31,17.3,44.6,15.943,24.75,69.15,32.05,11.64
5/2/2018,82.85,63.8,441,9.01,79.9,7.44,89.7,4.65,286.2,12.38,104.1,6.76,78.85,67.15,182.5,130.3,13.945,73.15,38.95,26.25,69.2,6.17,30.9,16.8,43.9,15.525,24.4,67.9,32.05,11.8
6/2/2018,80.1,61,410,8.32,77.85,6.9,84.35,4.37,266.8,11.74,101.3,6.45,77.6,66.15,177.1,126.2,13.691,70.75,37.65,24.7,64.9,5.81,28.45,15.86,42.6,13.794,22.3,66.3,30,11.16
7/2/2018,80,60.8,414.8,8.1,77.15,6.78,83.1,4.3,267.8,11.72,101.8,6.39,77,66.2,175,124.2,13.564,70,37.3,24.35,65,5.66,27.05,15.7,42.35,13.242,21.85,65.8,27.8,10.9
8/2/2018,80.5,61.95,420.2,8.08,77.2,6.72,83.4,4.28,271,11.5,102.1,6.25,77,66.1,179.7,125.5,13.6,69.6,38.1,24.15,66.95,5.57,27.1,16.02,43.2,13.375,21.9,65.95,28.05,10.74
9/2/2018,79.8,59.3,407.4,7.72,74.6,6.53,79.25,4.17,258.2,11.16,98.15,6.08,76.1,65.1,177,122.7,13.418,66.75,37.35,23.15,62.9,5.38,26.35,15.62,41.55,12.481,21.5,65.25,27.3,10.26
12/2/2018,79.4,60,409.6,7.71,74,6.46,79.45,4.17,258,10.92,96.55,6.06,75.55,66,176.4,122,13.364,66.45,36.9,22.9,62.15,5.29,26.15,16.64,41.65,12.481,22.1,64.75,27.75,9.98
13/2/2018,79.8,61.3,422.4,7.75,73.55,6.55,82.35,4.24,266,10.94,97.25,5.99,75.35,65.5,177.7,122.5,13.364,66.7,37.4,22.75,64.5,5.31,26.4,16.9,42.95,12.5,22.4,64.2,28.45,9.94
14/2/2018,81.9,62.4,433.6,8.1,73.7,6.78,84.15,4.35,272.8,11.04,97.85,6.1,76.5,65.45,191.5,126,13.491,67.75,39,22.9,65.65,5.34,28,17.26,43.9,12.69,22.5,65.85,29.45,10.08
15/2/2018,83.55,63.3,447,8.48,74.2,6.99,86.85,4.4,280,11.4,98.95,6.27,76,64.7,192.3,125.5,13.455,67.25,39.4,23.15,66.7,5.45,28.65,17.5,44.6,13.185,22.7,66.1,30.2,10.2
16/2/2018,83.55,63.3,447,8.48,74.2,6.99,86.85,4.4,280,11.4,98.95,6.27,76,64.7,192.3,125.5,13.455,67.25,39.4,23.15,66.7,5.45,28.65,17.5,44.6,13.185,22.7,66.1,30.2,10.2
19/2/2018,83.55,63.3,447,8.48,74.2,6.99,86.85,4.4,280,11.4,98.95,6.27,76,64.7,192.3,125.5,13.455,67.25,39.4,23.15,66.7,5.45,28.65,17.5,44.6,13.185,22.7,66.1,30.2,10.2
20/2/2018,80.95,63.25,445.8,8.33,74,6.88,85.1,4.31,277.8,11.34,97.85,6.19,76.65,65,189.2,126.8,13.745,68,38.9,23.1,68,5.42,28.3,17.7,45.1,12.918,23.25,65.65,29.75,10.14
21/2/2018,81.6,64.35,458,8.56,75.25,7.11,86.6,4.42,283.2,11.64,98.55,6.42,76.75,65.55,192.5,127.4,13.782,68,39.2,23.55,67.95,5.57,28.75,18.06,45.35,13.641,23.75,65.55,30.45,10.26
22/2/2018,79.55,63,446.4,8.39,74.65,6.95,85.15,4.34,280,11.38,98.5,6.28,76.8,65,194.9,127.4,13.836,66.9,39.25,23.5,66.8,5.48,27.85,17.74,43.95,13.47,23.7,65.4,29.2,10.14
23/2/2018,79.65,63.65,453.4,8.44,74.75,7.03,85.75,4.43,285.8,11.54,99.3,6.47,77.45,65.2,196.3,128,13.927,67.55,39.65,23.75,67.4,5.57,28.35,17.52,44,14.307,23.9,65.7,29.85,10.3
26/2/2018,79.55,63.2,453,8.47,74.25,7.03,87,4.48,295.8,11.68,100.1,6.57,78.9,67.25,195.7,130.6,14.182,68.3,39.8,23.8,68.65,5.62,28.65,18.1,44.85,14.098,25.45,67.2,29.8,10.14
27/2/2018,78.6,65.55,446,8.38,73.85,6.9,85.35,4.37,289.8,11.62,99.25,6.5,79.15,67.5,194.9,129.8,14.145,67.95,39.75,23.6,69.35,5.62,28.5,17.72,44.5,13.546,25.05,66.85,28.8,10.12
28/2/2018,78,65.55,432.2,8.15,73.4,6.76,83.45,4.27,284,11.4,98,6.3,79.1,66.9,194.5,130.7,14.073,67.7,39.6,23.25,68.5,5.53,27.5,18.08,44.15,13.394,25.55,66.55,27.95,10.14
1/3/2018,77.9,65.6,447,8.22,72.9,6.81,84.7,4.24,291.6,11.26,98.05,6.28,79,68.65,196.5,131.8,14.109,69,39.7,23.3,68.25,5.46,27.7,18,43.45,13.622,25.35,67.15,27.95,10.08
2/3/2018,77.2,64.4,436,8,72.6,6.67,82.7,4.2,285.8,11.1,97.4,6.19,79.1,68.8,194.9,131,14.036,68,39.3,22.95,68,5.35,27.75,17.74,43,13.261,24.85,68.35,27.45,9.95
5/3/2018,75.95,62.55,425,7.78,70.3,6.54,80.6,4.14,277.2,10.82,95.2,6.13,78,67.05,185,127.3,13.909,66.15,38.65,22.65,65.85,5.24,27.6,17.24,41.9,13.109,24.25,66.7,27.3,9.36
6/3/2018,76.6,64.55,438.6,8.02,70.7,6.78,83.5,4.25,283,11.26,96,6.25,78.9,66.75,184.1,127.7,14.018,66.8,38.85,23.15,67.65,5.38,27.6,17.5,43.05,13.603,24.45,67.75,27.8,9.53
7/3/2018,75.95,62.8,434.2,8.02,70.5,6.8,81.75,4.2,278,11.02,95.3,6.18,78.3,66.35,183.9,126.4,13.982,66.1,38.85,22.75,66,5.27,27.3,17.74,42.5,13.394,24.45,67,27.6,9.45
8/3/2018,76.3,64.7,443,8.1,71.75,6.81,84,4.23,283,11.06,96.8,6.4,79.1,68,185.3,127.8,14.073,67,38.95,22.95,68.4,5.36,27.5,18.66,44.9,13.87,24.7,68.2,28.35,9.6
9/3/2018,76.6,66,447,8.2,72.2,6.88,84.55,4.24,284.2,11.28,98.75,6.4,78.15,67.45,185.2,130,14.164,67.45,39,23.2,69.2,5.35,28.05,19.06,45.25,14.174,25.85,68.2,28.3,9.74
12/3/2018,77.4,67.75,460,8.5,72.55,7.05,86.8,4.36,292.2,11.58,99.5,6.46,78.5,68.05,189.6,130.4,14.2,68.5,39.85,23.4,71.45,5.43,28.25,19.5,46.4,14.25,26.65,68.8,28.5,9.81
13/3/2018,77.1,67.8,462.8,8.59,71.7,7.13,86.4,4.44,291,11.36,98.5,6.41,78.7,68.5,191.2,129.9,14.455,68.85,40,23.5,70.6,5.41,27.75,19.38,45.7,14.231,26.5,68.6,28.1,9.64
14/3/2018,76.5,67,463.6,8.48,71.75,7.03,86,4.44,289,11.32,98.05,6.47,78.8,68.5,188.5,130.1,14.527,69.05,39.8,23.25,70,5.39,27.75,19.2,45.15,14.478,26.2,69.15,28.1,9.63
15/3/2018,76.4,67.15,468.6,8.49,71.95,7,88.95,4.41,289.6,11.28,98.6,6.47,78.9,68.8,189,130.2,14.527,69.9,40.05,23.35,70.4,5.37,27.9,19.84,45,15.049,26.3,68.95,28.45,9.54
16/3/2018,76.95,67.15,465.2,8.5,72.3,6.92,89.65,4.4,282,11.22,98.9,6.46,79.55,68.7,187,129.8,14.6,70,39.7,23.05,69.8,5.32,28.05,20.05,44.55,15.753,26.45,71.2,28.7,9.68
19/3/2018,77.15,68,461.8,8.51,72.7,6.91,91.5,4.37,277,11.34,97.05,6.51,79.65,69.2,187.1,129.3,14.655,69.6,39.45,23.1,71.5,5.34,27.75,20.2,45.1,15.411,26.9,69.75,28.35,9.75
20/3/2018,76.95,68.8,466.6,8.42,72.85,6.87,91.25,4.31,274,11.42,96.1,6.59,79.55,68.2,187.4,129.6,14.709,69.45,40,23,71.1,5.34,27.8,22.5,44.5,15.468,27.5,69.6,28.55,9.77
21/3/2018,76.85,67.95,462.6,8.41,72.3,6.86,88.3,4.31,269.2,11.64,96.15,6.74,80.1,68.1,187.2,129.8,14.964,68.85,40.05,22.65,70.8,5.47,29,21.65,43.75,15.658,25.8,69.65,30.05,9.7
22/3/2018,76.3,67.2,439.4,8.27,71.75,6.81,87.7,4.29,264,11.7,96.15,6.74,81,68.25,187.6,128.1,14.873,67.1,40,22.5,70.8,5.53,29.1,21.5,43.65,15.62,25.25,70.05,30.1,9.67
23/3/2018,74.65,66.05,420,8.09,70.8,6.65,84.45,4.22,256.8,11.5,94.8,6.59,79.7,67.8,184.6,127.1,14.691,66.25,39,22.15,69.7,5.37,27.65,21,41.9,14.783,24.1,70.3,28.95,9.37
26/3/2018,75,67.65,426.6,8.19,70.55,6.72,84,4.23,260.2,11.74,95.1,6.93,79.1,67.4,183.4,127.8,14.673,66.45,38.85,22.05,71.7,5.45,27.1,21.8,42.15,15.316,24.25,70.3,29.05,9.32
27/3/2018,75.1,67.3,432.2,8.26,72.75,6.81,83.55,4.3,263.4,11.74,95.6,6.88,79.8,67.8,185.8,127.9,14.909,66.15,38.95,22.2,72.35,5.5,28.3,21.95,42.65,15.867,24,70.35,29.25,9.84
28/3/2018,74,65.3,412.2,8.04,71.3,6.7,80.15,4.22,255.2,11.62,93.8,6.75,79.5,67.3,183.1,124.8,14.745,65.35,38.4,21.8,69.9,5.49,27.3,20.8,41.2,15.335,22.6,69.9,28.2,9.71
29/3/2018,74,66.4,409.6,8.06,71.95,6.73,79.8,4.22,255.2,11.56,93.9,6.89,79.9,67,181.6,124,14.655,65.85,38.2,21.6,71.25,5.39,27.25,20.85,42.2,15.373,22.6,69.95,28.55,9.9
30/3/2018,74,66.4,409.6,8.06,71.95,6.73,79.8,4.22,255.2,11.56,93.9,6.89,79.9,67,181.6,124,14.655,65.85,38.2,21.6,71.25,5.39,27.25,20.85,42.2,15.373,22.6,69.95,28.55,9.9
2/4/2018,74,66.4,409.6,8.06,71.95,6.73,79.8,4.22,255.2,11.56,93.9,6.89,79.9,67,181.6,124,14.655,65.85,38.2,21.6,71.25,5.39,27.25,20.85,42.2,15.373,22.6,69.95,28.55,9.9
3/4/2018,73.55,67.7,409.4,8.12,72.55,6.82,80.5,4.26,252.8,11.14,93,7.14,80.2,66.7,181,123.4,14.691,65.5,37.2,21.65,72.65,5.37,27.35,21.35,42.5,15.125,23,62,28.5,9.95
4/4/2018,72.4,66.6,397.6,7.81,70.45,6.58,78.95,4.14,249,10.94,92,7.02,79.4,65.8,179,122.8,14.582,64.9,36.5,21.25,70.3,5.31,27.05,22.05,41.9,14.764,22.15,61,28,9.72
5/4/2018,72.4,66.6,397.6,7.81,70.45,6.58,78.95,4.14,249,10.94,92,7.02,79.4,65.8,179,122.8,14.582,64.9,36.5,21.25,70.3,5.31,27.05,22.05,41.9,14.764,22.15,61,28,9.72
6/4/2018,73.05,67.55,405.8,7.93,71.55,6.63,79.5,4.15,250.6,11.18,91.5,7.2,79.55,66.8,184,124.9,14.6,65.6,36.7,21.45,70.5,5.37,27.15,22.05,41.4,14.973,22.3,60.75,28.6,10.02
9/4/2018,74.2,67.8,410,7.99,73.5,6.65,80.4,4.19,255.4,11.28,91.85,7.27,80.85,68.15,186,127.8,14.691,65.9,37,21.7,71.9,5.37,27.7,22.35,41.9,15.03,23.45,60.85,28.75,10.2
